{'latitude': 37.63319237, 'longitude': 127.07763917, 'heading': 111.2, 'velocity': 0.0, 'pwml_chk': 1501, 'pwmr_chk': 1499, 'time_difference': 0.2}
{'latitude': 37.63335194, 'longitude': 127.07798801, 'heading': 350.5, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.6333528, 'longitude': 127.07798781, 'heading': 350.5, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63335362, 'longitude': 127.07798766, 'heading': 350.5, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63335453, 'longitude': 127.07798748, 'heading': 350.5, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.6333554, 'longitude': 127.07798729, 'heading': 350.4, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.6333554, 'longitude': 127.07798729, 'heading': 350.4, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.0}
{'latitude': 37.63335708, 'longitude': 127.07798692, 'heading': 350.7, 'velocity': 0.9, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.4}
{'latitude': 37.63335795, 'longitude': 127.07798678, 'heading': 350.5, 'velocity': 1.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63335881, 'longitude': 127.07798659, 'heading': 350.6, 'velocity': 0.9, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63335967, 'longitude': 127.07798643, 'heading': 350.7, 'velocity': 0.9, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63336055, 'longitude': 127.07798628, 'heading': 350.6, 'velocity': 1.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.6333614, 'longitude': 127.07798608, 'heading': 350.8, 'velocity': 0.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336226, 'longitude': 127.07798591, 'heading': 350.8, 'velocity': 1.0, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336314, 'longitude': 127.07798574, 'heading': 350.8, 'velocity': 0.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336419, 'longitude': 127.07798582, 'heading': 348.6, 'velocity': 1.3, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336547, 'longitude': 127.07798582, 'heading': 345.5, 'velocity': 1.5, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336685, 'longitude': 127.07798571, 'heading': 341.8, 'velocity': 1.6, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336823, 'longitude': 127.07798553, 'heading': 337.9, 'velocity': 1.5, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63336823, 'longitude': 127.07798553, 'heading': 337.9, 'velocity': 1.5, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.0}
{'latitude': 37.63337131, 'longitude': 127.07798474, 'heading': 329.1, 'velocity': 1.8, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.4}
{'latitude': 37.63337288, 'longitude': 127.07798402, 'heading': 325.2, 'velocity': 1.8, 'pwml_chk': 1356, 'pwmr_chk': 1743, 'time_difference': 0.2}
{'latitude': 37.63337443, 'longitude': 127.07798313, 'heading': 321.2, 'velocity': 1.9, 'pwml_chk': 1356, 'pwmr_chk': 1743, 'time_difference': 0.2}
{'latitude': 37.63337599, 'longitude': 127.07798214, 'heading': 317.1, 'velocity': 1.9, 'pwml_chk': 1369, 'pwmr_chk': 1730, 'time_difference': 0.2}
{'latitude': 37.63337748, 'longitude': 127.07798083, 'heading': 313.5, 'velocity': 2.0, 'pwml_chk': 1383, 'pwmr_chk': 1716, 'time_difference': 0.2}
{'latitude': 37.63337895, 'longitude': 127.07797951, 'heading': 309.9, 'velocity': 2.0, 'pwml_chk': 1398, 'pwmr_chk': 1701, 'time_difference': 0.2}
{'latitude': 37.6333803, 'longitude': 127.07797794, 'heading': 306.9, 'velocity': 2.0, 'pwml_chk': 1411, 'pwmr_chk': 1688, 'time_difference': 0.2}
{'latitude': 37.63338154, 'longitude': 127.07797624, 'heading': 304.2, 'velocity': 2.0, 'pwml_chk': 1424, 'pwmr_chk': 1675, 'time_difference': 0.2}
{'latitude': 37.63338268, 'longitude': 127.07797446, 'heading': 301.7, 'velocity': 1.9, 'pwml_chk': 1436, 'pwmr_chk': 1663, 'time_difference': 0.2}
{'latitude': 37.63338375, 'longitude': 127.07797258, 'heading': 299.5, 'velocity': 2.0, 'pwml_chk': 1446, 'pwmr_chk': 1653, 'time_difference': 0.2}
{'latitude': 37.63338476, 'longitude': 127.07797072, 'heading': 297.8, 'velocity': 1.9, 'pwml_chk': 1446, 'pwmr_chk': 1653, 'time_difference': 0.2}
{'latitude': 37.63338658, 'longitude': 127.07796687, 'heading': 294.8, 'velocity': 1.9, 'pwml_chk': 1456, 'pwmr_chk': 1643, 'time_difference': 0.4}
{'latitude': 37.63338745, 'longitude': 127.07796493, 'heading': 293.4, 'velocity': 1.9, 'pwml_chk': 1465, 'pwmr_chk': 1634, 'time_difference': 0.2}
{'latitude': 37.63338745, 'longitude': 127.07796493, 'heading': 293.4, 'velocity': 1.9, 'pwml_chk': 1471, 'pwmr_chk': 1628, 'time_difference': 0.0}
{'latitude': 37.63338824, 'longitude': 127.07796299, 'heading': 292.1, 'velocity': 1.9, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.63338898, 'longitude': 127.07796105, 'heading': 290.9, 'velocity': 1.8, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.6333897, 'longitude': 127.07795912, 'heading': 289.6, 'velocity': 1.8, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.63339037, 'longitude': 127.07795726, 'heading': 288.6, 'velocity': 1.7, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.63339098, 'longitude': 127.07795534, 'heading': 287.6, 'velocity': 1.8, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.63339153, 'longitude': 127.07795347, 'heading': 286.8, 'velocity': 1.7, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.63339212, 'longitude': 127.07795165, 'heading': 285.7, 'velocity': 1.6, 'pwml_chk': 1482, 'pwmr_chk': 1617, 'time_difference': 0.2}
{'latitude': 37.6333926, 'longitude': 127.07794977, 'heading': 284.7, 'velocity': 1.7, 'pwml_chk': 1509, 'pwmr_chk': 1590, 'time_difference': 0.2}
{'latitude': 37.63339306, 'longitude': 127.07794793, 'heading': 283.8, 'velocity': 1.6, 'pwml_chk': 1512, 'pwmr_chk': 1587, 'time_difference': 0.2}
{'latitude': 37.63339351, 'longitude': 127.07794614, 'heading': 282.8, 'velocity': 1.6, 'pwml_chk': 1515, 'pwmr_chk': 1584, 'time_difference': 0.2}
{'latitude': 37.63339428, 'longitude': 127.0779427, 'heading': 281.3, 'velocity': 1.5, 'pwml_chk': 1518, 'pwmr_chk': 1581, 'time_difference': 0.4}
{'latitude': 37.63339461, 'longitude': 127.07794102, 'heading': 280.7, 'velocity': 1.5, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.2}
{'latitude': 37.63339493, 'longitude': 127.07793935, 'heading': 280.2, 'velocity': 1.4, 'pwml_chk': 1525, 'pwmr_chk': 1574, 'time_difference': 0.2}
{'latitude': 37.63339524, 'longitude': 127.07793772, 'heading': 279.6, 'velocity': 1.4, 'pwml_chk': 1525, 'pwmr_chk': 1574, 'time_difference': 0.2}
{'latitude': 37.63339524, 'longitude': 127.07793772, 'heading': 279.6, 'velocity': 1.4, 'pwml_chk': 1526, 'pwmr_chk': 1573, 'time_difference': 0.0}
{'latitude': 37.6333955, 'longitude': 127.07793614, 'heading': 279.2, 'velocity': 1.4, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63339575, 'longitude': 127.07793453, 'heading': 278.8, 'velocity': 1.4, 'pwml_chk': 1529, 'pwmr_chk': 1570, 'time_difference': 0.2}
{'latitude': 37.63339598, 'longitude': 127.07793304, 'heading': 278.3, 'velocity': 1.3, 'pwml_chk': 1530, 'pwmr_chk': 1569, 'time_difference': 0.2}
{'latitude': 37.63339621, 'longitude': 127.07793154, 'heading': 277.9, 'velocity': 1.3, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63339642, 'longitude': 127.07793, 'heading': 277.5, 'velocity': 1.3, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.6333968, 'longitude': 127.07792707, 'heading': 276.9, 'velocity': 1.2, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.4}
{'latitude': 37.63339701, 'longitude': 127.07792566, 'heading': 276.6, 'velocity': 1.2, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63339714, 'longitude': 127.07792427, 'heading': 276.5, 'velocity': 1.2, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.2}
{'latitude': 37.63339714, 'longitude': 127.07792427, 'heading': 276.5, 'velocity': 1.2, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.0}
{'latitude': 37.63339734, 'longitude': 127.07792287, 'heading': 276.3, 'velocity': 1.2, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.2}
{'latitude': 37.6333975, 'longitude': 127.07792149, 'heading': 275.9, 'velocity': 1.2, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.2}
{'latitude': 37.63339768, 'longitude': 127.07792017, 'heading': 275.7, 'velocity': 1.2, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.2}
{'latitude': 37.63339784, 'longitude': 127.07791881, 'heading': 275.3, 'velocity': 1.2, 'pwml_chk': 1536, 'pwmr_chk': 1563, 'time_difference': 0.2}
{'latitude': 37.63339802, 'longitude': 127.07791749, 'heading': 275.0, 'velocity': 1.1, 'pwml_chk': 1536, 'pwmr_chk': 1563, 'time_difference': 0.2}
{'latitude': 37.63339814, 'longitude': 127.07791615, 'heading': 274.7, 'velocity': 1.2, 'pwml_chk': 1536, 'pwmr_chk': 1563, 'time_difference': 0.2}
{'latitude': 37.63339841, 'longitude': 127.07791353, 'heading': 274.3, 'velocity': 1.1, 'pwml_chk': 1537, 'pwmr_chk': 1562, 'time_difference': 0.4}
{'latitude': 37.63339854, 'longitude': 127.07791225, 'heading': 274.1, 'velocity': 1.1, 'pwml_chk': 1381, 'pwmr_chk': 1718, 'time_difference': 0.2}
{'latitude': 37.63339871, 'longitude': 127.0779109, 'heading': 273.5, 'velocity': 1.2, 'pwml_chk': 1383, 'pwmr_chk': 1716, 'time_difference': 0.2}
{'latitude': 37.63339871, 'longitude': 127.0779109, 'heading': 273.5, 'velocity': 1.2, 'pwml_chk': 1384, 'pwmr_chk': 1715, 'time_difference': 0.0}
{'latitude': 37.63339902, 'longitude': 127.07790941, 'heading': 271.2, 'velocity': 1.4, 'pwml_chk': 1387, 'pwmr_chk': 1712, 'time_difference': 0.2}
{'latitude': 37.63339927, 'longitude': 127.07790779, 'heading': 268.5, 'velocity': 1.5, 'pwml_chk': 1387, 'pwmr_chk': 1712, 'time_difference': 0.2}
{'latitude': 37.6333995, 'longitude': 127.07790598, 'heading': 265.5, 'velocity': 1.6, 'pwml_chk': 1399, 'pwmr_chk': 1700, 'time_difference': 0.2}
{'latitude': 37.63339969, 'longitude': 127.07790225, 'heading': 259.3, 'velocity': 1.6, 'pwml_chk': 1414, 'pwmr_chk': 1685, 'time_difference': 0.4}
{'latitude': 37.63339964, 'longitude': 127.07790021, 'heading': 256.5, 'velocity': 1.8, 'pwml_chk': 1430, 'pwmr_chk': 1669, 'time_difference': 0.2}
{'latitude': 37.63339948, 'longitude': 127.07789822, 'heading': 253.8, 'velocity': 1.7, 'pwml_chk': 1430, 'pwmr_chk': 1669, 'time_difference': 0.2}
{'latitude': 37.63339924, 'longitude': 127.07789616, 'heading': 251.4, 'velocity': 1.8, 'pwml_chk': 1464, 'pwmr_chk': 1635, 'time_difference': 0.2}
{'latitude': 37.63339891, 'longitude': 127.07789414, 'heading': 249.3, 'velocity': 1.7, 'pwml_chk': 1479, 'pwmr_chk': 1620, 'time_difference': 0.2}
{'latitude': 37.63339891, 'longitude': 127.07789414, 'heading': 249.3, 'velocity': 1.7, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.0}
{'latitude': 37.63339851, 'longitude': 127.07789217, 'heading': 247.4, 'velocity': 1.7, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.2}
{'latitude': 37.63339801, 'longitude': 127.07789033, 'heading': 246.2, 'velocity': 1.6, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.2}
{'latitude': 37.63339696, 'longitude': 127.07788685, 'heading': 243.8, 'velocity': 1.6, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.4}
{'latitude': 37.63339637, 'longitude': 127.07788515, 'heading': 242.8, 'velocity': 1.6, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.2}
{'latitude': 37.63339577, 'longitude': 127.07788353, 'heading': 241.9, 'velocity': 1.6, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.2}
{'latitude': 37.6333952, 'longitude': 127.07788195, 'heading': 241.1, 'velocity': 1.4, 'pwml_chk': 1494, 'pwmr_chk': 1605, 'time_difference': 0.2}
{'latitude': 37.63339456, 'longitude': 127.07788037, 'heading': 240.0, 'velocity': 1.6, 'pwml_chk': 1554, 'pwmr_chk': 1545, 'time_difference': 0.2}
{'latitude': 37.63339398, 'longitude': 127.07787884, 'heading': 239.3, 'velocity': 1.4, 'pwml_chk': 1557, 'pwmr_chk': 1542, 'time_difference': 0.2}
{'latitude': 37.63339331, 'longitude': 127.07787742, 'heading': 238.9, 'velocity': 1.4, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63339331, 'longitude': 127.07787742, 'heading': 238.9, 'velocity': 1.4, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.0}
{'latitude': 37.63339269, 'longitude': 127.07787603, 'heading': 238.5, 'velocity': 1.4, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.6333914, 'longitude': 127.07787336, 'heading': 238.2, 'velocity': 1.3, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.4}
{'latitude': 37.63339073, 'longitude': 127.07787205, 'heading': 238.5, 'velocity': 1.3, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63339011, 'longitude': 127.07787074, 'heading': 238.2, 'velocity': 1.3, 'pwml_chk': 1568, 'pwmr_chk': 1531, 'time_difference': 0.2}
{'latitude': 37.63339011, 'longitude': 127.07787074, 'heading': 238.2, 'velocity': 1.3, 'pwml_chk': 1568, 'pwmr_chk': 1531, 'time_difference': 0.0}
{'latitude': 37.63338883, 'longitude': 127.07786834, 'heading': 239.0, 'velocity': 1.3, 'pwml_chk': 1567, 'pwmr_chk': 1532, 'time_difference': 0.4}
{'latitude': 37.63338824, 'longitude': 127.07786711, 'heading': 239.3, 'velocity': 1.2, 'pwml_chk': 1568, 'pwmr_chk': 1531, 'time_difference': 0.2}
{'latitude': 37.63338763, 'longitude': 127.07786596, 'heading': 239.7, 'velocity': 1.2, 'pwml_chk': 1568, 'pwmr_chk': 1531, 'time_difference': 0.2}
{'latitude': 37.63338706, 'longitude': 127.07786482, 'heading': 240.1, 'velocity': 1.1, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.2}
{'latitude': 37.63338649, 'longitude': 127.07786363, 'heading': 240.5, 'velocity': 1.2, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63338596, 'longitude': 127.07786242, 'heading': 240.8, 'velocity': 1.2, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63338541, 'longitude': 127.07786132, 'heading': 241.1, 'velocity': 1.1, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63338491, 'longitude': 127.07786018, 'heading': 241.3, 'velocity': 1.1, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63338437, 'longitude': 127.07785899, 'heading': 241.6, 'velocity': 1.2, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.63338391, 'longitude': 127.07785783, 'heading': 241.8, 'velocity': 1.1, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.2}
{'latitude': 37.6333829, 'longitude': 127.07785562, 'heading': 242.5, 'velocity': 1.1, 'pwml_chk': 1562, 'pwmr_chk': 1537, 'time_difference': 0.4}
{'latitude': 37.6333829, 'longitude': 127.07785562, 'heading': 242.5, 'velocity': 1.1, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.0}
{'latitude': 37.63338245, 'longitude': 127.07785449, 'heading': 242.9, 'velocity': 1.1, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.633382, 'longitude': 127.07785338, 'heading': 243.2, 'velocity': 1.0, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.63338157, 'longitude': 127.07785221, 'heading': 243.2, 'velocity': 1.1, 'pwml_chk': 1545, 'pwmr_chk': 1554, 'time_difference': 0.2}
{'latitude': 37.63338114, 'longitude': 127.07785115, 'heading': 243.4, 'velocity': 1.0, 'pwml_chk': 1545, 'pwmr_chk': 1554, 'time_difference': 0.2}
{'latitude': 37.63338073, 'longitude': 127.07785, 'heading': 243.4, 'velocity': 1.1, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63337994, 'longitude': 127.07784784, 'heading': 243.5, 'velocity': 1.0, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.4}
{'latitude': 37.63337953, 'longitude': 127.07784678, 'heading': 243.5, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63337953, 'longitude': 127.07784678, 'heading': 243.5, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.0}
{'latitude': 37.63337918, 'longitude': 127.07784568, 'heading': 243.5, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337876, 'longitude': 127.07784461, 'heading': 243.4, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337836, 'longitude': 127.07784352, 'heading': 243.4, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337803, 'longitude': 127.07784246, 'heading': 243.0, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.6333776, 'longitude': 127.0778414, 'heading': 242.9, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337723, 'longitude': 127.07784039, 'heading': 242.8, 'velocity': 0.9, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.2}
{'latitude': 37.63337644, 'longitude': 127.07783835, 'heading': 242.5, 'velocity': 1.0, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.4}
{'latitude': 37.63337611, 'longitude': 127.07783729, 'heading': 242.2, 'velocity': 1.0, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.2}
{'latitude': 37.63337611, 'longitude': 127.07783729, 'heading': 242.2, 'velocity': 1.0, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.0}
{'latitude': 37.63337568, 'longitude': 127.0778363, 'heading': 242.1, 'velocity': 1.0, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.2}
{'latitude': 37.6333753, 'longitude': 127.0778353, 'heading': 241.9, 'velocity': 0.9, 'pwml_chk': 1539, 'pwmr_chk': 1560, 'time_difference': 0.2}
{'latitude': 37.6333749, 'longitude': 127.07783428, 'heading': 241.7, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337449, 'longitude': 127.07783322, 'heading': 241.6, 'velocity': 1.0, 'pwml_chk': 1540, 'pwmr_chk': 1559, 'time_difference': 0.2}
{'latitude': 37.63337408, 'longitude': 127.0778322, 'heading': 241.3, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337373, 'longitude': 127.0778312, 'heading': 241.0, 'velocity': 0.9, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.6333733, 'longitude': 127.07783018, 'heading': 241.0, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337291, 'longitude': 127.07782916, 'heading': 240.8, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.6333721, 'longitude': 127.07782716, 'heading': 240.3, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.4}
{'latitude': 37.6333721, 'longitude': 127.07782716, 'heading': 240.3, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.0}
{'latitude': 37.6333717, 'longitude': 127.07782615, 'heading': 240.1, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337127, 'longitude': 127.07782514, 'heading': 240.0, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337085, 'longitude': 127.07782415, 'heading': 239.7, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337046, 'longitude': 127.07782315, 'heading': 239.3, 'velocity': 0.9, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63337001, 'longitude': 127.07782215, 'heading': 239.1, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63336963, 'longitude': 127.07782116, 'heading': 238.9, 'velocity': 0.9, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 40.2}
{'latitude': 37.63336919, 'longitude': 127.07782014, 'heading': 238.4, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336831, 'longitude': 127.07781819, 'heading': 238.0, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.4}
{'latitude': 37.63336789, 'longitude': 127.07781719, 'heading': 237.6, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336742, 'longitude': 127.0778162, 'heading': 237.5, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336704, 'longitude': 127.07781519, 'heading': 237.1, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336704, 'longitude': 127.07781519, 'heading': 237.1, 'velocity': 1.0, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.0}
{'latitude': 37.63336658, 'longitude': 127.07781427, 'heading': 236.9, 'velocity': 0.9, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336612, 'longitude': 127.07781334, 'heading': 236.9, 'velocity': 0.9, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336522, 'longitude': 127.07781139, 'heading': 236.7, 'velocity': 0.9, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.4}
{'latitude': 37.63336482, 'longitude': 127.07781041, 'heading': 236.4, 'velocity': 0.9, 'pwml_chk': 1542, 'pwmr_chk': 1557, 'time_difference': 0.2}
{'latitude': 37.63336436, 'longitude': 127.07780949, 'heading': 236.4, 'velocity': 0.9, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.6333639, 'longitude': 127.07780853, 'heading': 236.1, 'velocity': 1.0, 'pwml_chk': 1431, 'pwmr_chk': 1668, 'time_difference': 0.2}
{'latitude': 37.63336345, 'longitude': 127.0778076, 'heading': 235.9, 'velocity': 0.9, 'pwml_chk': 1430, 'pwmr_chk': 1669, 'time_difference': 0.2}
{'latitude': 37.63336305, 'longitude': 127.07780656, 'heading': 235.3, 'velocity': 1.0, 'pwml_chk': 1432, 'pwmr_chk': 1667, 'time_difference': 0.2}
{'latitude': 37.63336258, 'longitude': 127.07780542, 'heading': 233.9, 'velocity': 1.1, 'pwml_chk': 1432, 'pwmr_chk': 1667, 'time_difference': 0.2}
{'latitude': 37.63336206, 'longitude': 127.07780417, 'heading': 232.3, 'velocity': 1.3, 'pwml_chk': 1433, 'pwmr_chk': 1666, 'time_difference': 0.2}
{'latitude': 37.6333615, 'longitude': 127.07780284, 'heading': 230.2, 'velocity': 1.3, 'pwml_chk': 1436, 'pwmr_chk': 1663, 'time_difference': 0.2}
{'latitude': 37.63336084, 'longitude': 127.07780156, 'heading': 228.3, 'velocity': 1.3, 'pwml_chk': 1444, 'pwmr_chk': 1655, 'time_difference': 0.2}
{'latitude': 37.63336084, 'longitude': 127.07780156, 'heading': 228.3, 'velocity': 1.3, 'pwml_chk': 1467, 'pwmr_chk': 1632, 'time_difference': 0.0}
{'latitude': 37.63336015, 'longitude': 127.07780016, 'heading': 226.0, 'velocity': 1.4, 'pwml_chk': 1479, 'pwmr_chk': 1620, 'time_difference': 0.2}
{'latitude': 37.63335936, 'longitude': 127.07779887, 'heading': 224.0, 'velocity': 1.4, 'pwml_chk': 1479, 'pwmr_chk': 1620, 'time_difference': 0.2}
{'latitude': 37.63335848, 'longitude': 127.07779761, 'heading': 222.2, 'velocity': 1.5, 'pwml_chk': 1479, 'pwmr_chk': 1620, 'time_difference': 0.2}
{'latitude': 37.63335669, 'longitude': 127.0777952, 'heading': 218.9, 'velocity': 1.4, 'pwml_chk': 1479, 'pwmr_chk': 1620, 'time_difference': 0.4}
